rho,iter,conv,bound,wmax,xerr,xbar
1000.0,63,9.305101634795609e-20,-112967.9693704087,251.66666158969656,49.17387648537692,65.7880617464 299.173876485 135.038061768
1000.0,64,2.12160289141802e-18,-112967.9693704087,251.666660821003,49.11687648526822,65.8790617458 299.116876485 135.004061769
1000.0,65,2.9922349715215013e-15,-112967.9693704087,251.66662691805323,49.05987650218401,65.9700617147 299.059876502 134.970061787
1000.0,66,0.0007679912675716029,-112967.9693704087,235.6667249898137,49.01087646779155,66.0450617686 299.010876468 134.944061753
1000.0,67,6.113513645534349e-15,-112967.9693704087,235.66667985994764,48.9618764643194,66.1200617856 298.961876464 134.91806175
1000.0,68,2.5430647063870106e-16,-112967.9693704087,235.66667063744399,48.9128764619619,66.1950617898 298.912876462 134.892061748
1000.0,69,5.190822429507811e-17,-112967.9693704087,235.66666644160387,48.86387646159727,66.2700617898 298.863876462 134.866061749
1000.0,70,1.4454300941206594e-19,-112967.9693704087,235.6666666711376,48.814876461465246,66.3450617898 298.814876461 134.840061749
1000.0,71,1.2532664284469509e-20,-112967.9693704087,235.66666662486705,48.76587646142468,66.4200617898 298.765876461 134.814061749
1000.0,72,1.0017602541147396e-19,-112967.9693704087,235.66666656478355,48.71687646137519,66.4950617895 298.716876461 134.788061749
1000.0,73,1.3384857349713332e-21,-112967.9693704087,235.66666658411032,48.66787646148475,66.5700617893 298.667876461 134.762061749
1000.0,74,1.4191935002206166e-18,-112967.9693704087,235.66666727686106,48.618876461219315,66.6450617897 298.618876461 134.736061749
1000.0,75,5.163147679206676e-19,-112967.9693704087,235.6666669022061,48.569876461198305,66.7200617897 298.569876461 134.710061749
1000.0,76,3.762713003468441e-21,-112967.9693704087,235.6666669454071,48.52087646115939,66.7950617897 298.520876461 134.684061749
1000.0,77,6.087384225020164e-23,-112967.9693704087,235.66666695063668,48.47187646112093,66.8700617897 298.471876461 134.658061749
1000.0,78,2.859595324303313e-17,-112967.9693704087,235.6666638660854,48.42287646264015,66.9450617867 298.422876463 134.632061751
1000.0,79,0.00013415846152534238,-112967.9693704087,228.97940569095135,48.37722009324773,67.0133745181 298.377220093 134.609405381
1000.0,80,0.0019221980266608618,-112931.74156399071,203.66670775740795,48.344220077705586,67.0563745565 298.344220078 134.599405366
1000.0,81,3.723905163977834e-15,-112931.74156399071,203.6666728021728,48.31122007717295,67.099374557 298.311220077 134.589405365
1000.0,82,5.69270942158727e-19,-112931.74156399071,203.66667227728067,48.2782200772067,67.1423745575 298.278220077 134.579405365
1000.0,83,9.429512554101717e-20,-112931.74156399071,203.6666721357974,48.24522007707077,67.1853745576 298.245220077 134.569405365
1000.0,84,5.455003123912745e-15,-112931.74156399071,203.66671480241075,48.21222005566824,67.2283746003 298.212220056 134.559405344
1000.0,85,1.0382560064945e-15,-112931.74156399071,203.6666961907954,48.17922004361236,67.2713746245 298.179220044 134.549405332
1000.0,86,2.4011711576112285e-16,-112931.74156399071,203.66668725529416,48.14622003600482,67.3143746397 298.146220036 134.539405324
1000.0,87,9.544201612573369e-17,-112931.74156399071,203.6666815954518,48.11322003127191,67.3573746493 298.113220031 134.52940532
1000.0,88,5.285513303706103e-18,-112931.74156399071,203.666680169762,48.08022002720156,67.4003746575 298.080220027 134.519405315
1000.0,89,1.6136801328464726e-17,-112931.74156399071,203.66667781292017,48.04722002422403,67.4433746634 298.047220024 134.509405312
1000.0,90,8.437268487464684e-18,-112931.74156399071,203.66667612603487,48.01422002211109,67.4863746676 298.014220022 134.49940531
1000.0,91,2.180576874015333e-18,-112931.74156399071,203.66667529600727,47.98122002040259,67.529374671 297.98122002 134.489405309
1000.0,92,3.3238517613302903e-19,-112931.74156399071,203.66667562592647,47.94822001852822,67.5723746747 297.948220019 134.479405307
1000.0,93,1.721877063795826e-19,-112931.74156399071,203.66667586915946,47.915220016539934,67.6153746787 297.915220017 134.469405305
1000.0,94,8.367019979130737e-20,-112931.74156399071,203.66667603724545,47.88222001447082,67.6583746828 297.882220014 134.459405303
1000.0,95,4.222772280918395e-20,-112931.74156399071,203.66667615638926,47.84922001234679,67.701374687 297.849220012 134.449405301
1000.0,96,2.126366456746599e-20,-112931.74156399071,203.66667624279125,47.81622001018519,67.7443746914 297.81622001 134.439405298
1000.0,97,1.0009886672017865e-20,-112931.74156399071,203.6666763093549,47.783220007990565,67.7873746957 297.783220008 134.429405296
1000.0,98,6.268229682981577e-22,-112931.74156399071,203.6666763262374,47.7502200057985,67.8303747001 297.750220006 134.419405294
1000.0,99,1.3209889936274065e-21,-112931.74156399071,203.6666763038411,47.71722000362206,67.8733747045 297.717220004 134.409405292
1000.0,100,1.5477266177657813e-21,-112931.74156399071,203.66667627684046,47.68422000145591,67.9163747089 297.684220001 134.39940529
10000.0,1,4440.666666666666,-115399.99999999999,666666.6666666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
10000.0,2,4438.328379927836,-115399.99999999999,228.5555555357132,58.31607777781704,57.3482111111 308.316077778 134.335711111
10000.0,3,1.62119198431334e-20,-115399.99999999999,228.55555470295712,58.29882222234659,57.3630888888 308.298822222 134.338088889
10000.0,4,2.321497737207844e-24,-115399.99999999999,228.55555469386218,58.281566666877836,57.3779666665 308.281566667 134.340466667
10000.0,5,2.4281938041753365e-24,-115399.99999999999,228.5555546859041,58.264311111409484,57.3928444443 308.264311111 134.342844444
10000.0,6,2.4869944442359703e-24,-115399.99999999999,228.55555467851445,58.24705555594221,57.407722222 308.247055556 134.345222222
10000.0,7,3.374338848493854e-24,-115399.99999999999,228.5555546643036,58.229800000476246,57.4225999997 308.2298 134.3476
10000.0,8,3.5918877534920834e-24,-115399.99999999999,228.55555465009274,58.21254444501085,57.4374777775 308.212544445 134.349977778
10000.0,9,3.6969009171951045e-24,-115399.99999999999,228.55555464213467,58.19528888954551,57.4523555552 308.19528889 134.352355555
10000.0,10,2.9368344868292004e-24,-115399.99999999999,228.55555463360815,58.178033334082045,57.4672333329 308.178033334 134.354733333
10000.0,11,2.8161366647013048e-24,-115399.99999999999,228.5555546245132,58.16077777861938,57.4821111107 308.160777779 134.357111111
10000.0,12,5.348579594497592e-23,-115399.99999999999,228.55555459324933,58.143522223159835,57.4969888884 308.143522223 134.359488888
10000.0,13,3.887136302210962e-24,-115399.99999999999,228.55555458358594,58.12626666770177,57.5118666661 308.126266668 134.361866666
10000.0,14,5.28280163750246e-24,-115399.99999999999,228.55555458188064,58.10901111224388,57.5267444438 308.109011112 134.364244444
10000.0,15,1.7557292203382312e-23,-115399.99999999999,228.555554561417,58.09175555678871,57.5416222216 308.091755557 134.366622222
10000.0,16,1.6092459543921036e-23,-115399.99999999999,228.55555453867964,58.07450000133258,57.5564999993 308.074500001 134.368999999
10000.0,17,3.7907059451567455e-24,-115399.99999999999,228.55555452219505,58.05724444587656,57.571377777 308.057244446 134.371377777
10000.0,18,7.642753714303477e-24,-115399.99999999999,228.55555451253167,58.03998889042191,57.5862555547 308.03998889 134.373755555
10000.0,19,1.4122688588987732e-23,-115399.99999999999,228.55555450684733,58.02273333496828,57.6011333325 308.022733335 134.376133333
10000.0,20,4.428357992064994e-24,-115399.99999999999,228.5555544897943,58.00547777951738,57.6160111102 308.00547778 134.37851111
10000.0,21,3.419255536622598e-24,-115399.99999999999,228.55555447501501,57.988222224068295,57.6308888879 307.988222224 134.380888888
10000.0,22,5.5115250201767805e-24,-115399.99999999999,228.55555446592007,57.97096666861927,57.6457666656 307.970966669 134.383266666
10000.0,23,5.981055030964327e-24,-115399.99999999999,228.55555445227765,57.953711113171835,57.6606444433 307.953711113 134.385644443
10000.0,24,3.2843293092884474e-20,-115399.99999999999,228.55555551922862,57.93645555761691,57.6755222211 307.936455558 134.388022221
10000.0,25,1.1341589970252723e-24,-115399.99999999999,228.55555552150236,57.91920000206392,57.6903999989 307.919200002 134.390399999
10000.0,26,4.68301491404482e-25,-115399.99999999999,228.55555551695488,57.9019444465107,57.7052777767 307.901944447 134.392777777
10000.0,27,1.6480671668969318e-25,-115399.99999999999,228.55555551752332,57.88468889095674,57.7201555544 307.884688891 134.395155555
10000.0,28,1.1698500094581839e-23,-115399.99999999999,228.55555553173417,57.867433335401756,57.7350333322 307.867433335 134.397533332
10000.0,29,2.078217241295845e-25,-115399.99999999999,228.55555552832357,57.850177779847854,57.74991111 307.85017778 134.39991111
10000.0,30,5.406561165539408e-22,-115399.99999999999,228.55555545783773,57.83292222430015,57.7647888878 307.832922224 134.402288888
10000.0,31,2.7585458637974997e-22,-115399.99999999999,228.5555555089968,57.815666668748634,57.7796666655 307.815666669 134.404666666
10000.0,32,7.407313864700651e-23,-115399.99999999999,228.55555554935563,57.79841111319297,57.7945444433 307.798411113 134.407044444
10000.0,33,6.994684496188151e-24,-115399.99999999999,228.55555556015588,57.781155557637476,57.8094222211 307.781155558 134.409422221
10000.0,34,1.75478859521662e-21,-115399.99999999999,228.55555542032107,57.76390000209636,57.8242999988 307.763900002 134.411799999
10000.0,35,1.852713673292275e-21,-115399.99999999999,228.5555552611595,57.74664444656952,57.8391777766 307.746644447 134.414177777
10000.0,36,2.1250551486203426e-21,-115399.99999999999,228.55555545101652,57.729388891024655,57.8540555543 307.729388891 134.416555555
10000.0,37,3.2347463982544314e-22,-115399.99999999999,228.55555547943823,57.71213333547905,57.8689333321 307.712133335 134.418933332
10000.0,38,2.5073323301871082e-23,-115399.99999999999,228.5555554873963,57.69487777992549,57.8838111099 307.69487778 134.42131111
10000.0,39,3.3835209369951368e-22,-115399.99999999999,228.55555553855538,57.677622224369486,57.8986888876 307.677622224 134.423688888
10000.0,40,5.174086086617601e-25,-115399.99999999999,228.55555553969225,57.66036666881382,57.9135666654 307.660366669 134.426066666
10000.0,41,4.759267260958024e-24,-115399.99999999999,228.5555555487872,57.64311111325719,57.9284444432 307.643111113 134.428444444
10000.0,42,9.513452154057343e-26,-115399.99999999999,228.55555554765033,57.62585555770215,57.943322221 307.625855558 134.430822221
10000.0,43,1.3904146771063463e-25,-115399.99999999999,228.55555554651346,57.60860000214632,57.9581999987 307.608600002 134.433199999
10000.0,44,9.102212813154198e-21,-115399.99999999999,228.55555527650722,57.591344446617256,57.9730777765 307.591344447 134.435577777
10000.0,45,7.601564152034559e-21,-115399.99999999999,228.5555555271867,57.574088891063866,57.9879555542 307.574088891 134.437955555
10000.0,46,1.0745337343650475e-24,-115399.99999999999,228.55555552434453,57.55683333551025,58.002833332 307.556833336 134.440333332
10000.0,47,1.5124756508784637e-24,-115399.99999999999,228.5555555203655,57.5395777799568,58.0177111098 307.53957778 134.44271111
10000.0,48,7.037581700399529e-24,-115399.99999999999,228.55555551013367,57.522322224403865,58.0325888876 307.522322224 134.445088888
10000.0,49,6.490005367818853e-23,-115399.99999999999,228.55555552832357,57.505066668849,58.0474666653 307.505066669 134.447466666
10000.0,50,1.043568314298772e-25,-115399.99999999999,228.5555555305973,57.48781111329356,58.0623444431 307.487811113 134.449844444
10000.0,51,8.1834537041455225e-25,-115399.99999999999,228.5555555254814,57.47055555773932,58.0772222209 307.470555558 134.452222221
10000.0,52,2.745792991149661e-23,-115399.99999999999,228.55555549990186,57.45330000218655,58.0920999987 307.453300002 134.454599999
10000.0,53,4.614857331833725e-25,-115399.99999999999,228.55555549592282,57.43604444663356,58.1069777764 307.436044447 134.456977777
10000.0,54,6.39671530825614e-26,-115399.99999999999,228.55555549762812,57.418788891080396,58.1218555542 307.418788891 134.459355555
10000.0,55,1.7710873955297978e-25,-115399.99999999999,228.55555549762812,57.401533335527404,58.136733332 307.401533336 134.461733332
10000.0,56,1.1658312364626259e-24,-115399.99999999999,228.55555549649125,57.384277779974695,58.1516111098 307.38427778 134.46411111
10000.0,57,1.3991152869836641e-24,-115399.99999999999,228.5555554908069,57.367022224421476,58.1664888875 307.367022224 134.466488888
10000.0,58,3.8949113152928204e-25,-115399.99999999999,228.55555548682787,57.34976666886814,58.1813666653 307.349766669 134.468866666
10000.0,59,1.9738772388986127e-25,-115399.99999999999,228.55555548625944,57.332511113314695,58.1962444431 307.332511113 134.471244444
10000.0,60,1.327810675668007e-25,-115399.99999999999,228.55555548682787,57.315255557761475,58.2111222208 307.315255558 134.473622221
10000.0,61,4.181173160579421e-25,-115399.99999999999,228.55555548682787,57.298000002208596,58.2259999986 307.298000002 134.475999999
10000.0,62,3.1917943313966314e-25,-115399.99999999999,228.5555554873963,57.28074444665481,58.2408777764 307.280744447 134.478377777
10000.0,63,1.045991694999611e-24,-115399.99999999999,228.55555548512257,57.26348889110187,58.2557555542 307.263488891 134.480755555
10000.0,64,1.1930101241838403e-25,-115399.99999999999,228.55555548284883,57.24623333554837,58.2706333319 307.246233336 134.483133333
10000.0,65,6.69660866998496e-25,-115399.99999999999,228.5555554771645,57.22897777999492,58.2855111097 307.22897778 134.48551111
10000.0,66,1.5521803875971398e-23,-115399.99999999999,228.55555545783773,57.21172222444352,58.3003888875 307.211722224 134.487888888
10000.0,67,5.283474798808249e-25,-115399.99999999999,228.55555546011146,57.19446666889053,58.3152666653 307.194466669 134.490266666
10000.0,68,4.936123565021333e-25,-115399.99999999999,228.5555554623852,57.17721111333782,58.330144443 307.177211113 134.492644444
10000.0,69,1.2305725250468443e-24,-115399.99999999999,228.55555546977484,57.159955557785395,58.3450222208 307.159955558 134.495022221
10000.0,70,1.775102802718827e-23,-115399.99999999999,228.55555549137534,57.14270000223081,58.3598999986 307.142700002 134.497399999
10000.0,71,6.260568434160396e-25,-115399.99999999999,228.55555549478595,57.12544444667742,58.3747777763 307.125444447 134.499777777
10000.0,72,2.6798551583444036e-25,-115399.99999999999,228.5555554908069,57.108188891123746,58.3896555541 307.108188891 134.502155555
10000.0,73,5.533890804561607e-25,-115399.99999999999,228.5555554891016,57.09093333557007,58.4045333319 307.090933336 134.504533333
10000.0,74,7.857980212796736e-25,-115399.99999999999,228.55555548455413,57.07367778001628,58.4194111097 307.07367778 134.50691111
10000.0,75,2.603081111419214e-24,-115399.99999999999,228.55555548967004,57.0564222244613,58.4342888874 307.056422224 134.509288888
10000.0,76,8.448174387646889e-26,-115399.99999999999,228.55555549194378,57.039166668908024,58.4491666652 307.039166669 134.511666666
10000.0,77,6.798929188464827e-27,-115399.99999999999,228.55555549194378,57.02191111335418,58.464044443 307.021911113 134.514044444
10000.0,78,3.99352944659085e-26,-115399.99999999999,228.55555549023848,57.00465555779999,58.4789222208 307.004655558 134.516422221
10000.0,79,1.4106095162800042e-25,-115399.99999999999,228.55555549137534,56.98740000224609,58.4937999985 306.987400002 134.518799999
10000.0,80,8.321956642811526e-26,-115399.99999999999,228.55555549023848,56.97014444669276,58.5086777763 306.970144447 134.521177777
10000.0,81,3.042015940858668e-25,-115399.99999999999,228.5555554873963,56.95288889113874,58.5235555541 306.952888891 134.523555555
10000.0,82,2.1913083406683294e-25,-115399.99999999999,228.5555554891016,56.935633335584555,58.5384333319 306.935633336 134.525933333
10000.0,83,7.53721885058847e-25,-115399.99999999999,228.5555554873963,56.91837778003139,58.5533111096 306.91837778 134.52831111
10000.0,84,1.4193437842226113e-24,-115399.99999999999,228.5555554822804,56.901122224477604,58.5681888874 306.901122224 134.530688888
10000.0,85,4.7745648516320695e-25,-115399.99999999999,228.55555548512257,56.88386666892302,58.5830666652 306.883866669 134.533066666
10000.0,86,4.813305284780203e-24,-115399.99999999999,228.55555547659606,56.86661111337037,58.597944443 306.866611113 134.535444444
10000.0,87,2.202078921560947e-25,-115399.99999999999,228.55555547375388,56.8493555578159,58.6128222207 306.849355558 134.537822221
10000.0,88,5.703325505228596e-24,-115399.99999999999,228.55555548455413,56.8321000022612,58.6276999985 306.832100002 134.540199999
10000.0,89,1.2066248115934148e-24,-115399.99999999999,228.55555547830136,56.814844446708435,58.6425777763 306.814844447 134.542577777
10000.0,90,7.451895655079765e-25,-115399.99999999999,228.55555548114353,56.79758889115402,58.657455554 306.797588891 134.544955555
10000.0,91,2.382654441838738e-25,-115399.99999999999,228.55555548114353,56.78033333560046,58.6723333318 306.780333336 134.547333333
10000.0,92,4.703714624197819e-26,-115399.99999999999,228.55555547943823,56.763077780046956,58.6872111096 306.76307778 134.54971111
10000.0,93,1.3308903886419899e-24,-115399.99999999999,228.55555547489075,56.74582222449334,58.7020888874 306.745822224 134.552088888
10000.0,94,5.0487097934144756e-27,-115399.99999999999,228.55555547489075,56.72856666893949,58.7169666651 306.728566669 134.554466666
10000.0,95,3.1648678791650873e-25,-115399.99999999999,228.55555547773292,56.71131111338559,58.7318444429 306.711311113 134.556844444
10000.0,96,3.0739911028836267e-25,-115399.99999999999,228.55555548000666,56.694055557831746,58.7467222207 306.694055558 134.559222221
10000.0,97,1.0588827340054626e-24,-115399.99999999999,228.5555554771645,56.676800002278696,58.7615999985 306.676800002 134.561599999
10000.0,98,8.365207256708445e-25,-115399.99999999999,228.55555547489075,56.65954444672474,58.7764777762 306.659544447 134.563977777
10000.0,99,2.1170923067051366e-25,-115399.99999999999,228.55555547773292,56.64228889117061,58.791355554 306.642288891 134.566355555
10000.0,100,1.0923725089684453e-25,-115399.99999999999,228.5555554754592,56.62503333561676,58.8062333318 306.625033336 134.568733333
100000.0,1,4440.666666666666,-115399.99999999999,6666666.666666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
100000.0,2,4440.43280179903,-115399.99999999999,228.5555558046326,58.33160777777931,57.3348211111 308.331607778 134.333571111
100000.0,3,2.6001175187704798e-23,-115399.99999999999,228.55555550904683,58.32988222222389,57.3363088889 308.329882222 134.333808889
100000.0,4,3.56792321100601e-25,-115399.99999999999,228.55555546925643,58.32815666666852,57.3377966667 308.328156667 134.334046667
100000.0,5,1.0826789861650894e-24,-115399.99999999999,228.55555541809736,58.32643111111315,57.3392844444 308.326431111 134.334284444
100000.0,6,1.6292186503348513e-25,-115399.99999999999,228.55555538967565,58.32470555555756,57.3407722222 308.324705556 134.334522222
100000.0,7,5.004617727885322e-25,-115399.99999999999,228.55555533283223,58.3229800000023,57.34226 308.32298 134.33476
100000.0,8,1.6456942732940271e-24,-115399.99999999999,228.55555536125394,58.321254444446254,57.3437477778 308.321254444 134.334997778
100000.0,9,2.598066059691089e-25,-115399.99999999999,228.55555532714789,58.31952888889123,57.3452355556 308.319528889 134.335235556
100000.0,10,7.400617592611319e-24,-115399.99999999999,228.5555551111429,58.317803333337054,57.3467233333 308.317803333 134.335473333
100000.0,11,1.6367580569596833e-24,-115399.99999999999,228.55555512251158,58.31607777778271,57.3482111111 308.316077778 134.335711111
100000.0,12,1.934480473477335e-24,-115399.99999999999,228.55555502019342,58.31435222222888,57.3496988889 308.314352222 134.335948889
100000.0,13,3.2764275365669025e-24,-115399.99999999999,228.5555550031404,58.312626666673964,57.3511866667 308.312626667 134.336186667
100000.0,14,4.713004250217702e-24,-115399.99999999999,228.5555549235596,58.3109011111207,57.3526744444 308.310901111 134.336424444
100000.0,15,8.496978582316562e-26,-115399.99999999999,228.5555549235596,58.309175555565616,57.3541622222 308.309175556 134.336662222
100000.0,16,2.4554231789944853e-24,-115399.99999999999,228.5555548269258,58.307450000012295,57.35565 308.30745 134.3369
100000.0,17,5.034573405992914e-25,-115399.99999999999,228.55555477008238,58.305724444457894,57.3571377778 308.305724444 134.337137778
100000.0,18,4.375834581180839e-24,-115399.99999999999,228.55555480987277,58.30399888890298,57.3586255555 308.303998889 134.337375556
100000.0,19,6.440470793132399e-25,-115399.99999999999,228.555554747345,58.30227333334966,57.3601133333 308.302273333 134.337613333
100000.0,20,1.8945620080440713e-24,-115399.99999999999,228.55555471323896,58.30054777779549,57.3616011111 308.300547778 134.337851111
100000.0,21,3.0497572958752374e-24,-115399.99999999999,228.55555459386778,58.29882222224154,57.3630888889 308.298822222 134.338088889
100000.0,22,5.636531074661722e-24,-115399.99999999999,228.55555470755462,58.29709666668589,57.3645766667 308.297096667 134.338326667
100000.0,23,1.3734341831678293e-24,-115399.99999999999,228.55555468481725,58.29537111113302,57.3660644444 308.295371111 134.338564444
100000.0,24,8.033944578129876e-24,-115399.99999999999,228.5555545540774,58.29364555557936,57.3675522222 308.293645556 134.338802222
100000.0,25,9.603992349685908e-25,-115399.99999999999,228.55555454839305,58.291920000024106,57.36904 308.29192 134.33904
100000.0,26,2.655957931988908e-25,-115399.99999999999,228.5555545029183,58.29019444446982,57.3705277778 308.290194444 134.339277778
100000.0,27,1.717066200740263e-24,-115399.99999999999,228.55555440060016,58.288468888916555,57.3720155555 308.288468889 134.339515556
100000.0,28,6.688699024641944e-25,-115399.99999999999,228.55555434944108,58.2867433333617,57.3735033333 308.286743333 134.339753333
100000.0,29,1.0971351252068997e-24,-115399.99999999999,228.5555544062845,58.28501777780673,57.3749911111 308.285017778 134.339991111
100000.0,30,2.4957455412112223e-25,-115399.99999999999,228.55555439491582,58.283292222253294,57.3764788889 308.283292222 134.340228889
100000.0,31,1.6490600798229702e-24,-115399.99999999999,228.5555543664941,58.28156666669963,57.3779666666 308.281566667 134.340466667
100000.0,32,1.6149644596847776e-24,-115399.99999999999,228.55555440060016,58.27984111114387,57.3794544444 308.279841111 134.340704444
100000.0,33,5.557114869611313e-25,-115399.99999999999,228.55555439491582,58.27811555558992,57.3809422222 308.278115556 134.340942222
100000.0,34,1.7032327359063075e-24,-115399.99999999999,228.55555444039055,58.27639000003546,57.38243 308.27639 134.34118
100000.0,35,1.0345647818338495e-24,-115399.99999999999,228.55555446312792,58.274664444481004,57.3839177778 308.274664444 134.341417778
100000.0,36,1.1588135298497797e-24,-115399.99999999999,228.55555442333753,58.27293888892734,57.3854055555 308.272938889 134.341655556
100000.0,37,1.2408045768948308e-24,-115399.99999999999,228.55555450860265,58.271213333371975,57.3868933333 308.271213333 134.341893333
100000.0,38,2.1520966946061435e-25,-115399.99999999999,228.55555449723397,58.26948777781848,57.3883811111 308.269487778 134.342131111
100000.0,39,4.222639897015999e-24,-115399.99999999999,228.5555545540774,58.26776222226363,57.3898688889 308.267762222 134.342368889
100000.0,40,1.7512291370090343e-25,-115399.99999999999,228.55555458818344,58.266036666709795,57.3913566666 308.266036667 134.342606667
100000.0,41,8.601150294387347e-25,-115399.99999999999,228.55555457681476,58.26431111115551,57.3928444444 308.264311111 134.342844444
100000.0,42,1.3697654540512812e-24,-115399.99999999999,228.55555464502686,58.26258555560088,57.3943322222 308.262585556 134.343082222
100000.0,43,8.661061650602533e-25,-115399.99999999999,228.55555466207989,58.2608600000471,57.39582 308.26086 134.34332
100000.0,44,3.511545951646215e-25,-115399.99999999999,228.55555461660515,58.25913444449287,57.3973077777 308.259134444 134.343557778
100000.0,45,4.562855620961556e-25,-115399.99999999999,228.5555546507112,58.25740888893813,57.3987955555 308.257408889 134.343795556
100000.0,46,1.1142502514065748e-25,-115399.99999999999,228.55555466207989,58.255683333383786,57.4002833333 308.255683333 134.344033333
100000.0,47,1.001361100425827e-24,-115399.99999999999,228.55555465639554,58.2539577778295,57.4017711111 308.253957778 134.344271111
100000.0,48,6.959478159895407e-25,-115399.99999999999,228.5555546791329,58.25223222227453,57.4032588889 308.252232222 134.344508889
100000.0,49,6.894181513233913e-25,-115399.99999999999,228.55555462797383,58.25050666672081,57.4047466666 308.250506667 134.344746667
100000.0,50,8.290318061439464e-25,-115399.99999999999,228.55555470187028,58.24878111116584,57.4062344444 308.248781111 134.344984444
100000.0,51,6.123748398758864e-25,-115399.99999999999,228.55555467344857,58.24705555561167,57.4077222222 308.247055556 134.345222222
100000.0,52,1.1196254444332967e-23,-115399.99999999999,228.55555483261014,58.24533000005687,57.40921 308.24533 134.34546
100000.0,53,1.5095642282309282e-25,-115399.99999999999,228.55555480418843,58.24360444450383,57.4106977777 308.243604445 134.345697778
100000.0,54,1.735073265670108e-25,-115399.99999999999,228.55555480418843,58.24187888894869,57.4121855555 308.241878889 134.345935556
100000.0,55,2.0363970951737287e-24,-115399.99999999999,228.5555548951379,58.24015333339361,57.4136733333 308.240153333 134.346173333
100000.0,56,1.5656049069378289e-24,-115399.99999999999,228.5555549349283,58.238427777839206,57.4151611111 308.238427778 134.346411111
100000.0,57,6.014191396241771e-25,-115399.99999999999,228.55555499745606,58.23670222228509,57.4166488888 308.236702222 134.346648889
100000.0,58,8.303612997228788e-25,-115399.99999999999,228.55555507703684,58.234976666730745,57.4181366666 308.234976667 134.346886667
100000.0,59,7.4656954618484315e-25,-115399.99999999999,228.55555503724645,58.2332511111768,57.4196244444 308.233251111 134.347124444
100000.0,60,2.5549837361206186e-25,-115399.99999999999,228.55555502019342,58.23152555562217,57.4211122222 308.231525556 134.347362222
100000.0,61,1.7498828143974572e-25,-115399.99999999999,228.5555550429308,58.22980000006777,57.4226 308.2298 134.3476
100000.0,62,5.0779923102162795e-25,-115399.99999999999,228.5555550713525,58.228074444513084,57.4240877777 308.228074445 134.347837778
100000.0,63,2.631067792707375e-24,-115399.99999999999,228.5555550997742,58.22634888895817,57.4255755555 308.226348889 134.348075556
100000.0,64,4.845583369392766e-25,-115399.99999999999,228.55555515661763,58.22462333340377,57.4270633333 308.224623333 134.348313333
100000.0,65,1.6994293745286018e-24,-115399.99999999999,228.555555179355,58.222897777849596,57.4285511111 308.222897778 134.348551111
100000.0,66,1.1618259266931838e-24,-115399.99999999999,228.55555523619842,58.22117222229457,57.4300388888 308.221172222 134.348788889
100000.0,67,4.939270594125894e-24,-115399.99999999999,228.55555536125394,58.219446666739714,57.4315266666 308.219446667 134.349026667
100000.0,68,4.434130350262131e-24,-115399.99999999999,228.55555528167315,58.21772111118685,57.4330144444 308.217721111 134.349264444
100000.0,69,1.590865284937546e-24,-115399.99999999999,228.55555530441052,58.21599555563125,57.4345022222 308.215995556 134.349502222
100000.0,70,2.2975163656891254e-24,-115399.99999999999,228.55555532714789,58.214270000076226,57.43599 308.21427 134.34974
100000.0,71,2.73348928538311e-24,-115399.99999999999,228.5555552475671,58.21254444452302,57.4374777777 308.212544445 134.349977778
100000.0,72,6.270497563420779e-26,-115399.99999999999,228.55555524188276,58.210818888967765,57.4389655555 308.210818889 134.350215556
100000.0,73,4.607301096176248e-24,-115399.99999999999,228.55555517367065,58.20909333341342,57.4404533333 308.209093333 134.350453333
100000.0,74,5.513191094408607e-26,-115399.99999999999,228.555555179355,58.207367777858394,57.4419411111 308.207367778 134.350691111
100000.0,75,1.6040592465310023e-24,-115399.99999999999,228.55555516230197,58.205642222304164,57.4434288888 308.205642222 134.350928889
100000.0,76,1.4702347789402292e-24,-115399.99999999999,228.55555515661763,58.203916666749535,57.4449166666 308.203916667 134.351166667
100000.0,77,1.2638603516180902e-25,-115399.99999999999,228.55555514524895,58.20219111119468,57.4464044444 308.202191111 134.351404444
100000.0,78,8.746048265458343e-26,-115399.99999999999,228.5555551395646,58.20046555564011,57.4478922222 308.200465556 134.351642222
100000.0,79,1.0215222815341955e-25,-115399.99999999999,228.55555514524895,58.198740000085536,57.4493799999 308.19874 134.35188
100000.0,80,1.2319693347563555e-24,-115399.99999999999,228.55555519640802,58.197014444530055,57.4508677777 308.197014445 134.352117778
100000.0,81,1.3099382429993196e-24,-115399.99999999999,228.55555512819592,58.195288888977075,57.4523555555 308.195288889 134.352355556
100000.0,82,1.6992274261368652e-25,-115399.99999999999,228.55555515661763,58.19356333342131,57.4538433333 308.193563333 134.352593333
100000.0,83,4.167878224790096e-25,-115399.99999999999,228.5555551679863,58.19183777786628,57.4553311111 308.191837778 134.352831111
100000.0,84,2.083770822068601e-25,-115399.99999999999,228.5555551509333,58.19011222231188,57.4568188888 308.190112222 134.353068889
100000.0,85,1.137137735803387e-25,-115399.99999999999,228.555555179355,58.18838666675708,57.4583066666 308.188386667 134.353306667
100000.0,86,9.101376460718853e-24,-115399.99999999999,228.55555526462012,58.18666111120183,57.4597944444 308.186661111 134.353544444
