rho,iter,conv,wmax,xerr,xbar
10000.0,44,7.57780508959311e-08,228.5074421268564,57.59134436121644,57.8619665835 307.591344361 134.546688806
10000.0,45,7.570324732518606e-08,228.50630657838337,57.574088805746044,57.8768443613 307.574088806 134.549066584
10000.0,46,7.563923137215372e-08,228.5051719899957,57.55683325026803,57.8917221392 307.55683325 134.551444361
10000.0,47,7.557515068078322e-08,228.50403836283022,57.539577694789784,57.906599917 307.539577695 134.553822139
10000.0,48,7.551099261920373e-08,228.50290569859226,57.52232213931131,57.9214776949 307.522322139 134.556199917
10000.0,49,7.545746743491893e-08,228.50177383698338,57.505066583825055,57.9363554727 307.505066584 134.558577695
10000.0,50,7.538316440205664e-08,228.5006430895055,57.4878110283546,57.9512332506 307.487811028 134.560955473
10000.0,51,7.532981132701227e-08,228.49951314238297,57.47055547286766,57.9661110284 307.470555473 134.563333251
10000.0,52,7.53368101729595e-08,228.49838309066854,57.45329991749702,57.9809888064 307.453299917 134.565711029
10000.0,53,7.527308870041654e-08,228.49725399449198,57.43604436201781,57.9958665843 307.436044362 134.568088807
10000.0,54,7.520910748502905e-08,228.49612585840077,57.41878880653849,58.0107443621 307.418788807 134.570466584
10000.0,55,7.517568513372277e-08,228.49499822310008,57.40153325110521,58.02562214 307.401533251 134.572844362
10000.0,56,7.511197550355872e-08,228.4938715439057,57.38427769562577,58.0404999179 307.384277696 134.57522214
10000.0,57,7.503720745995048e-08,228.49274598566353,57.36702214015435,58.0553776957 307.36702214 134.577599918
10000.0,58,7.498375175095538e-08,228.49162123005044,57.349766584667805,58.0702554736 307.349766585 134.579977696
10000.0,59,7.492053950070638e-08,228.4904974214487,57.33251102918905,58.0851332514 307.332511029 134.582355474
10000.0,60,7.48121027843101e-08,228.4893752408425,57.3152554736655,58.1000110292 307.315255474 134.584733251
10000.0,61,7.476008237164125e-08,228.48825383955955,57.29799991818004,58.1148888071 307.297999918 134.587111029
10000.0,62,7.468713331743655e-08,228.48713353194398,57.28074436271004,58.129766585 307.280744363 134.589488807
10000.0,63,7.463556370465893e-08,228.48601399967265,57.26348880722418,58.1446443628 307.263488807 134.591866585
10000.0,64,7.456262965080087e-08,228.48489555993183,57.24623325175469,58.1595221407 307.246233252 134.594244363
10000.0,65,7.450036558035815e-08,228.4837780546968,57.22897769627684,58.1743999185 307.228977696 134.596622141
10000.0,66,7.443812203670556e-08,228.4826614822623,57.211722140798884,58.1892776964 307.211722141 134.598999919
10000.0,67,7.437599296938262e-08,228.4815458426283,57.19446658532098,58.2041554742 307.194466585 134.601377696
10000.0,68,7.43520887327678e-08,228.48043056167626,57.177211029813975,58.2190332521 307.17721103 134.603755474
10000.0,69,7.426247429344181e-08,228.47931662507108,57.15995547435671,58.2339110299 307.159955474 134.606133252
10000.0,70,7.418966103184883e-08,228.47820378042798,57.142699918886535,58.2487888078 307.142699919 134.60851103
10000.0,71,8.661872325572202e-08,228.47690449960282,57.12544435403993,58.2636665763 307.125444354 134.610888799
10000.0,72,8.654378626084105e-08,228.4756063431405,57.10818879857129,58.2785443542 307.108188799 134.613266576
10000.0,73,8.647083799612827e-08,228.47430928034555,57.09093324310095,58.293422132 307.090933243 134.615644354
10000.0,74,8.639580863069165e-08,228.47301334361873,57.073677687632255,58.3082999099 307.073677688 134.618022132
10000.0,75,8.632321011090325e-08,228.47171849544338,57.05642213216208,58.3231776878 307.056422132 134.62039991
10000.0,76,8.624776942017181e-08,228.47042477958894,57.03916657669322,58.3380554656 307.039166577 134.622777688
10000.0,77,8.617508326677934e-08,228.46913215342283,57.02191102122265,58.3529332435 307.021911021 134.625155466
10000.0,78,8.61002520638168e-08,228.46784064934582,57.00465546575367,58.3678110213 307.004655466 134.627533244
10000.0,79,8.602747038190097e-08,228.46655023723088,56.98739991028344,58.3826887992 306.98739991 134.629911021
10000.0,80,8.595241338424684e-08,228.46526095118406,56.97014435481458,58.3975665771 306.970144355 134.632288799
10000.0,81,8.582757497303344e-08,228.46397353755947,56.95288879926437,58.4124443549 306.952888799 134.634666577
10000.0,82,8.575263955713632e-08,228.4626872482977,56.93563324379534,58.4273221327 306.935633244 134.637044355
10000.0,83,8.568115501045921e-08,228.46140203053437,56.918377688324085,58.4421999106 306.918377688 134.639422133
10000.0,84,8.560647538994696e-08,228.4601179342917,56.90112213285511,58.4570776885 306.901122133 134.641799911
10000.0,85,8.553414371843044e-08,228.45883492262146,56.883866577384595,58.4719554663 306.883866577 134.644177689
10000.0,86,8.546017069319431e-08,228.45755302053476,56.86661102191471,58.4868332442 306.866611022 134.646555466
10000.0,87,8.538853140609919e-08,228.45627219222024,56.84935546644334,58.501711022 306.849355466 134.648933244
10000.0,88,8.531302124007804e-08,228.4549924973635,56.832099910973284,58.5165887999 306.832099911 134.651311022
10000.0,89,8.524128326649185e-08,228.45371387855266,56.814844355500725,58.5314665778 306.814844356 134.6536888
10000.0,90,8.516626258546643e-08,228.4524363846731,56.79758880003021,58.5463443556 306.7975888 134.656066578
10000.0,91,8.509581069423196e-08,228.45115994751268,56.78033324456129,58.5612221335 306.780333245 134.658444356
10000.0,92,8.502019473629237e-08,228.4498846449469,56.76307768909112,58.5760999114 306.763077689 134.660822134
10000.0,93,8.494777306269599e-08,228.44861042865887,56.745822133619185,58.5909776892 306.745822134 134.663199911
10000.0,94,8.486882939627725e-08,228.44733739641924,56.72856657814452,58.6058554671 306.728566578 134.665577689
10000.0,95,8.478685171237683e-08,228.44606559370277,56.711311022658776,58.6207332449 306.711311023 134.667955467
10000.0,96,8.470220554575765e-08,228.44479506086827,56.69405546717445,58.6356110228 306.694055467 134.670333245
10000.0,97,8.462125656984023e-08,228.4435257422092,56.67679991168751,58.6504888006 306.676799912 134.672711023
10000.0,98,8.453635855529582e-08,228.44225769684272,56.65954435620324,58.6653665785 306.659544356 134.675088801
10000.0,99,8.44548664089315e-08,228.44099087417817,56.642288800716756,58.6802443563 306.642288801 134.677466579
10000.0,100,8.437126631911775e-08,228.43972530547944,56.62503324523175,58.6951221342 306.625033245 134.679844356
100000.0,1,32.839506172839506,6666666.666666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
100000.0,2,32.83859308496663,228.5585681675002,58.33160773456302,57.2237099568 308.331607735 134.444682179
100000.0,3,2.1220185904743023e-08,228.5600467898803,58.32988220462698,57.2251977602 308.329882205 134.444919982
100000.0,4,2.1215813698442314e-08,228.56152511099026,58.32815664907474,57.226685538 308.328156649 134.44515776
100000.0,5,2.121253809643046e-08,228.56300318767353,58.32643109352159,57.2281733157 308.326431094 134.445395538
100000.0,6,2.1209175650306456e-08,228.56448102561444,58.3247055379685,57.2296610935 308.324705538 134.445633316
100000.0,7,2.1205915838133176e-08,228.56595863049733,58.32297998241529,57.2311488713 308.322979982 134.445871094
100000.0,8,2.1202561286928457e-08,228.56743599663787,58.3212544268622,57.2326366491 308.321254427 134.446108871
100000.0,9,2.1199284105932747e-08,228.56891312403604,58.31952887130899,57.2341244269 308.319528871 134.446346649
100000.0,10,2.119595402897782e-08,228.5703900183762,58.31780331575584,57.2356122046 308.317803316 134.446584427
100000.0,11,2.1192590793361887e-08,228.57186666828966,58.31607776020269,57.2370999824 308.31607776 134.446822205
100000.0,12,2.1188976499312655e-08,228.5733430567234,58.31435220464971,57.2385877602 308.314352205 134.447059982
100000.0,13,2.1185622737599868e-08,228.57481920641476,58.31262664909656,57.240075538 308.312626649 134.44729776
100000.0,14,2.1182358188475014e-08,228.5762951230481,58.31090109354335,57.2415633158 308.310901094 134.447535538
100000.0,15,2.1179000479302584e-08,228.57777079525476,58.3091755379902,57.2430510935 308.309175538 134.447773316
100000.0,16,2.1175735140685802e-08,228.5792462344034,58.307449982436935,57.2445388713 308.307449982 134.448011094
100000.0,17,2.1172375852529512e-08,228.58072143480967,58.30572442688373,57.2460266491 308.305724427 134.448248871
100000.0,18,2.116913498816252e-08,228.58219640215793,58.303998871330464,57.2475144269 308.303998871 134.448486649
100000.0,19,2.1165794647812518e-08,228.58367113076383,58.30227331577737,57.2490022047 308.302273316 134.448724427
100000.0,20,2.1162554572937452e-08,228.58514563199606,58.30054776022416,57.2504899824 308.30054776 134.448962205
100000.0,21,2.1159226864458308e-08,228.58661990017026,58.29882220467101,57.2519777602 308.298822205 134.449199982
100000.0,22,2.115563388669115e-08,228.58809391254908,58.29709664911809,57.253465538 308.297096649 134.44943776
100000.0,23,2.1152329862969864e-08,228.58956769755423,58.29537109356494,57.2549533158 308.295371094 134.449675538
100000.0,24,2.1149067682320794e-08,228.59104124950136,58.29364553801173,57.2564410936 308.293645538 134.449913316
100000.0,25,2.1145744710793224e-08,228.59251456839047,58.29191998245858,57.2579288714 308.291919982 134.450151094
100000.0,26,2.1142398843999722e-08,228.59398764853722,58.29019442690549,57.2594166491 308.290194427 134.450388871
100000.0,27,2.1139154032173085e-08,228.59546050699464,58.28846887135228,57.2609044269 308.288468871 134.450626649
100000.0,28,2.1135809744363442e-08,228.59693313239404,58.28674331579913,57.2623922047 308.286743316 134.450864427
100000.0,29,2.1132564932536802e-08,228.5984055361041,58.285017760245864,57.2638799825 308.28501776 134.451102205
100000.0,30,2.112922696066259e-08,228.59987770107182,58.283292204692714,57.2653677603 308.283292205 134.451339982
100000.0,31,2.1125543980815564e-08,228.6013496045598,58.28156664913979,57.266855538 308.281566649 134.45157776
100000.0,32,2.112229680051314e-08,228.6028212806741,58.27984109358658,57.2683433158 308.279841094 134.451815538
100000.0,33,2.111895646016314e-08,228.60429272941474,58.278115538033376,57.2698310936 308.278115538 134.452053316
100000.0,34,2.1115607435401923e-08,228.605763939413,58.27638998248017,57.2713188714 308.276389982 134.452291094
100000.0,35,2.1112350781196355e-08,228.6072349220376,58.27466442692696,57.2728066492 308.274664427 134.452528871
100000.0,36,2.11090199147495e-08,228.60870567728853,58.27293887137375,57.2742944269 308.272938871 134.452766649
100000.0,37,2.110576326054393e-08,228.61017619948143,58.27121331582049,57.2757822047 308.271213316 134.453004427
100000.0,38,2.1102437131048646e-08,228.61164649430066,58.26948776026728,57.2772699825 308.26948776 134.453242205
100000.0,39,2.109917416090765e-08,228.61311655606187,58.26776220471402,57.2787577603 308.267762205 134.453479982
100000.0,40,2.109550065496377e-08,228.6145863620277,58.26603664916104,57.2802455381 308.266036649 134.45371776
100000.0,41,2.109225189567749e-08,228.61605594061984,58.26431109360777,57.2817333158 308.264311094 134.453955538
100000.0,42,2.1088906818375918e-08,228.61752528615398,58.26258553805451,57.2832210936 308.262585538 134.454193316
100000.0,43,2.1085567267517845e-08,228.6189943986301,58.26085998250119,57.2847088714 308.260859983 134.454431094
100000.0,44,2.1082315350263848e-08,228.6204632780482,58.25913442694787,57.2861966492 308.259134427 134.454668871
100000.0,45,2.1078979746865418e-08,228.62193193009261,58.257408871394546,57.287684427 308.257408871 134.454906649
100000.0,46,2.1075708092313207e-08,228.62340034907902,58.255683315841225,57.2891722047 308.255683316 134.455144427
100000.0,47,2.1072385910277564e-08,228.6248685350074,58.2539577602879,57.2906599825 308.25395776 134.455382205
100000.0,48,2.1069122150644642e-08,228.62633649356212,58.252232204734526,57.2921477603 308.252232205 134.455619983
100000.0,49,2.1065450223684618e-08,228.6278041906371,58.25050664918149,57.2936355381 308.250506649 134.45585776
100000.0,50,2.106219988541448e-08,228.62927166602276,58.248781093628054,57.2951233159 308.248781094 134.456095538
100000.0,51,2.1058854808112908e-08,228.63073890266605,58.24705553807473,57.2966110936 308.247055538 134.456333316
100000.0,52,2.1055537363028836e-08,228.63220590625133,58.24532998252141,57.2980988714 308.245329983 134.456571094
100000.0,53,2.105227991933134e-08,228.63367268814727,58.243604426968034,57.2995866492 308.243604427 134.456808871
100000.0,54,2.104891589422348e-08,228.63513923130085,58.241878871414656,57.301074427 308.241878871 134.457046649
100000.0,55,2.10456726613807e-08,228.6366055527651,58.24015331586122,57.3025622048 308.240153316 134.457284427
100000.0,56,2.1042341794933844e-08,228.638071635487,58.238427760307786,57.3040499825 308.23842776 134.457522205
100000.0,57,2.103909935158299e-08,228.63953749651955,58.236702204754295,57.3055377603 308.236702205 134.457759983
100000.0,58,2.103577480107156e-08,228.6410031244941,58.2349766492008,57.3070255381 308.234976649 134.45799776
100000.0,59,2.1032173928385116e-08,228.64246849667325,58.23325109364754,57.3085133159 308.233251094 134.458235538
100000.0,60,2.10288359565109e-08,228.64393363579438,58.23152553809405,57.3100010937 308.231525538 134.458473316
100000.0,61,2.102549403717704e-08,228.64539853617316,58.229799982540555,57.3114888714 308.229799983 134.458711094
100000.0,62,2.102216474971404e-08,228.64686320917826,58.228074426987064,57.3129766492 308.228074427 134.458948871
100000.0,63,2.1018928622298617e-08,228.6483276548097,58.22634887143346,57.314464427 308.226348871 134.459186649
100000.0,64,2.101556380769883e-08,228.64979186169876,58.22462331587991,57.3159522048 308.224623316 134.459424427
100000.0,65,2.1012316627396405e-08,228.6512558468985,58.222897760326305,57.3174399826 308.22289776 134.459662205
100000.0,66,2.1008969181619047e-08,228.65271959335587,58.221172204772756,57.3189277603 308.221172205 134.459899983
100000.0,67,2.1005644631107618e-08,228.65418310675523,58.21944664921921,57.3204155381 308.219446649 134.46013776
100000.0,68,2.1002048495372744e-08,228.65564637572788,58.21772109366577,57.3219033159 308.217721094 134.460375538
100000.0,69,2.0998713681466242e-08,228.65710940595818,58.21599553811217,57.3233910937 308.215995538 134.460613316
100000.0,70,2.0995449132341392e-08,228.6585722088148,58.214269982558505,57.3248788715 308.214269983 134.460851094
100000.0,71,2.099211984487839e-08,228.6600347786134,58.2125444270049,57.3263666493 308.212544427 134.461088871
100000.0,72,2.0988880559495254e-08,228.66149712103834,58.21081887145124,57.327854427 308.210818871 134.461326649
100000.0,73,2.098552916625825e-08,228.66295923040525,58.20909331589763,57.3293422048 308.209093316 134.461564427
100000.0,74,2.098227409103654e-08,228.6644211123985,58.20736776034397,57.3308299826 308.20736776 134.461802205
100000.0,75,2.0978934540178468e-08,228.66588275564936,58.205642204790365,57.3323177604 308.205642205 134.462039983
100000.0,76,2.0975676306989044e-08,228.6673441772109,58.2039166492367,57.3338055382 308.203916649 134.46227776
100000.0,77,2.097201227494831e-08,228.66880533729272,58.20219109368338,57.3352933159 308.202191094 134.462515538
100000.0,78,2.0968759568202383e-08,228.6702662756852,58.20046553812972,57.3367810937 308.200465538 134.462753316
100000.0,79,2.0965430280739383e-08,228.67172698101967,58.198739982576114,57.3382688715 308.198739983 134.462991094
100000.0,80,2.0962082045470097e-08,228.67318745329612,58.19701442702251,57.3397566493 308.197014427 134.463228871
100000.0,81,2.0958837233643457e-08,228.6746476981989,58.19528887146885,57.3412444271 308.195288871 134.463466649
100000.0,82,2.0955504788212743e-08,228.67610771004365,58.19356331591524,57.3427322048 308.193563316 134.463704427
100000.0,83,2.0952248923499106e-08,228.67756749451473,58.19183776036158,57.3442199826 308.19183776 134.463942205
100000.0,84,2.094890463568946e-08,228.6790270459278,58.190112204807974,57.3457077604 308.190112205 134.464179983
100000.0,85,2.094565587640318e-08,228.68048636996718,58.188386649254255,57.3471955382 308.188386649 134.46441776
100000.0,86,2.09419713175723e-08,228.6819454382112,58.18666109370088,57.348683316 308.186661094 134.464655538
100000.0,87,2.0938725716253732e-08,228.68340427339717,58.18493553814716,57.3501710937 308.184935538 134.464893316
100000.0,88,2.0935382217936017e-08,228.68486288689382,58.183209982593496,57.3516588715 308.183209983 134.465131094
100000.0,89,2.0932128721698163e-08,228.68632126733246,58.18148442703978,57.3531466493 308.181484427 134.465368872
100000.0,90,2.0928782854904664e-08,228.68777941471308,58.179758871486115,57.3546344271 308.179758871 134.465606649
100000.0,91,2.092543935658695e-08,228.68923732903568,58.17803331593245,57.3561222049 308.178033316 134.465844427
100000.0,92,2.092218822882488e-08,228.6906950159846,58.176307760378734,57.3576099826 308.17630776 134.466082205
100000.0,93,2.0918936311570885e-08,228.69215247555985,58.174582204825015,57.3590977604 308.174582205 134.466319983
100000.0,94,2.091550044269752e-08,228.69360970207708,58.172856649271466,57.3605855382 308.172856649 134.46655776
100000.0,95,2.0912253262395097e-08,228.6950666955363,58.17113109371775,57.362073316 308.171131094 134.466795538
100000.0,96,2.0908564756104575e-08,228.69652343888447,58.16940553816437,57.3635610938 308.169405538 134.467033316
100000.0,97,2.0905210994391787e-08,228.69797994349028,58.16767998261071,57.3650488715 308.167679983 134.467271094
100000.0,98,2.0901969340532862e-08,228.69943622640676,58.165954427057045,57.3665366493 308.165954427 134.467508872
100000.0,99,2.089862505272322e-08,228.70089227626522,58.16422887150338,57.3680244271 308.164228872 134.467746649
100000.0,100,2.0895390504291654e-08,228.70234810443435,58.162503315949664,57.3695122049 308.162503316 134.467984427
1000000.0,1,32.839506172839506,66666666.66666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
1000000.0,2,32.839414859637394,228.62671491503716,58.333160704102056,57.2223709263 308.333160704 134.444468149
1000000.0,3,1.5902932501729893e-08,228.6243368706091,58.332988192085395,57.2225197476 308.332988192 134.44449197
1000000.0,4,1.586344290495213e-08,228.62194825330516,58.33281563659034,57.2226685255 308.332815637 134.444515748
1000000.0,5,1.5852377386080562e-08,228.61954758519641,58.33264308104975,57.2228173033 308.332643081 134.444539525
1000000.0,6,1.5841364763168208e-08,228.6171349231263,58.33247052550905,57.2229660811 308.332470526 134.444563303
1000000.0,7,1.5830352929747782e-08,228.6147103239382,58.332297969968295,57.2231148589 308.33229797 134.444587081
1000000.0,8,1.5819354517690144e-08,228.61227373078873,58.33212541442754,57.2232636367 308.332125414 134.444610859
1000000.0,9,1.580839479073701e-08,228.60982531420814,58.331952858886666,57.2234124144 308.331952859 134.444634637
1000000.0,10,1.5797440590227375e-08,228.607365017353,58.331780303345795,57.2235611922 308.331780303 134.444658414
1000000.0,11,1.578651481142717e-08,228.60489289706675,58.33160774780487,57.22370997 308.331607748 134.444682192
1000000.0,12,1.5775614296368683e-08,228.60240889650595,58.33143519226394,57.2238587478 308.331435192 134.44470597
1000000.0,13,1.5764717728769838e-08,228.59991324304428,58.331262636722954,57.2240075256 308.331262637 134.444729748
1000000.0,14,1.575385589881585e-08,228.5974057661515,58.33109008118197,57.2241563034 308.331090081 134.444753526
1000000.0,15,1.5742963278676648e-08,228.59488669320126,58.33091752564093,57.2243050812 308.330917526 134.444777303
1000000.0,16,1.573214250230295e-08,228.59235596735016,58.330744970099886,57.224453859 308.33074497 134.444801081
1000000.0,17,1.5721313041518037e-08,228.5898136454416,58.33057241455879,57.2246026368 308.330572415 134.444824859
1000000.0,18,1.5710499370571697e-08,228.58725978431903,58.33039985901769,57.2247514146 308.330399859 134.444848637
1000000.0,19,1.5699705436923573e-08,228.58469444082584,58.33022730347653,57.2249001924 308.330227303 134.444872415
1000000.0,20,1.5688929661589807e-08,228.58211755811863,58.33005474793538,57.2250489702 308.330054748 134.444896192
1000000.0,21,1.567818230796547e-08,228.57952924988422,58.329882192394166,57.225197748 308.329882192 134.44491997
1000000.0,22,1.5667451533671638e-08,228.57692951612262,58.329709636852954,57.2253465257 308.329709637 134.444943748
1000000.0,23,1.5656717601410087e-08,228.57431841367725,58.32953708131174,57.2254953035 308.329537081 134.444967526
1000000.0,24,1.564601051187411e-08,228.5716959425481,58.32936452577053,57.2256440813 308.329364526 134.444991304
1000000.0,25,1.5635320001668635e-08,228.56906227326544,58.32919197022932,57.2257928591 308.32919197 134.445015081
1000000.0,26,1.562465159723716e-08,228.566417235299,58.329019414688105,57.2259416369 308.329019415 134.445038859
1000000.0,27,1.5614010035531262e-08,228.56376105602249,58.32884685914678,57.2260904147 308.328846859 134.445062637
1000000.0,28,1.560336452636572e-08,228.56109362174902,58.32867430360545,57.2262391925 308.328674304 134.445086415
1000000.0,29,1.559274428094189e-08,228.55841504616546,58.32850174806413,57.2263879703 308.328501748 134.445110193
1000000.0,30,1.558213824637278e-08,228.55572538611523,58.328329192522745,57.2265367481 308.328329193 134.44513397
1000000.0,31,1.5571538527739094e-08,228.5530246415983,58.32815663698136,57.2266855259 308.328156637 134.445157748
1000000.0,32,1.5560977494209915e-08,228.55031286945814,58.32798408143998,57.2268343037 308.327984081 134.445181526
1000000.0,33,1.5550408565761447e-08,228.54759012653813,58.32781152589848,57.2269830815 308.327811526 134.445205304
1000000.0,34,1.5539877532925555e-08,228.54485629915143,58.327638970356986,57.2271318593 308.32763897 134.445229081
1000000.0,35,1.5529365447895948e-08,228.54211161467174,58.32746641481549,57.227280637 308.327466415 134.445252859
1000000.0,36,1.551885336286634e-08,228.53935601625562,58.32729385927394,57.2274294148 308.327293859 134.445276637
1000000.0,37,1.5508364962594594e-08,228.5365895607465,58.32712130373238,57.2275781926 308.327121304 134.445300415
1000000.0,38,1.549789077317756e-08,228.5338122481444,58.32694874819083,57.2277269704 308.326948748 134.445324193
1000000.0,39,1.5487445794961886e-08,228.53102413529268,58.32677619264922,57.2278757482 308.326776193 134.44534797
1000000.0,40,1.547698739538343e-08,228.5282252221914,58.32660363710761,57.228024526 308.326603637 134.445371748
1000000.0,41,1.5466570049385254e-08,228.52541567937078,58.32643108156594,57.2281733038 308.326431082 134.445395526
1000000.0,42,1.5456164545766015e-08,228.52259533630058,58.326258526024276,57.2283220816 308.326258526 134.445419304
1000000.0,43,1.5445766937066057e-08,228.51976442035448,58.32608597048255,57.2284708594 308.32608597 134.445443082
1000000.0,44,1.5435378802269245e-08,228.51692293153246,58.32591341494077,57.2286196372 308.325913415 134.445466859
1000000.0,45,1.5425023036641505e-08,228.5140707561477,58.32574085939905,57.228768415 308.325740859 134.445490637
1000000.0,46,1.5414675955424982e-08,228.51120806473045,58.32556830385721,57.2289171928 308.325568304 134.445514415
1000000.0,47,1.5404358085409815e-08,228.50833485728072,58.32539574831537,57.2290659705 308.325395748 134.445538193
1000000.0,48,1.5394044162854293e-08,228.50545107695507,58.325223192773535,57.2292147483 308.325223193 134.445561971
1000000.0,49,1.53837476091212e-08,228.5025569511272,58.32505063723164,57.2293635261 308.325050637 134.445585748
1000000.0,50,1.537346210827511e-08,228.49965236611024,58.32487808168969,57.2295123039 308.324878082 134.445609526
1000000.0,51,1.5363199502694947e-08,228.49673737874764,58.32470552614774,57.2296610817 308.324705526 134.445633304
1000000.0,52,1.5352961371364572e-08,228.4938120458828,58.32453297060573,57.2298098595 308.324532971 134.445657082
1000000.0,53,1.5342719292574557e-08,228.49087636751574,58.32436041506372,57.2299586373 308.324360415 134.44568086
1000000.0,54,1.5332498530066612e-08,228.48793045733328,58.32418785952166,57.2301074151 308.32418786 134.445704637
1000000.0,55,1.532229908384074e-08,228.484974258492,58.32401530397959,57.2302561929 308.324015304 134.445728415
1000000.0,56,1.5312110690501868e-08,228.48200782783533,58.32384274843747,57.2304049707 308.323842748 134.445752193
1000000.0,57,1.5301945192428928e-08,228.4790312790501,58.32367019289535,57.2305537485 308.323670193 134.445775971
1000000.0,58,1.5291790747242985e-08,228.47604449844948,58.32349763735323,57.2307025263 308.323497637 134.445799748
1000000.0,59,1.5281642617992475e-08,228.4730475997203,58.32332508181105,57.2308513041 308.323325082 134.445823526
1000000.0,60,1.5271500015185463e-08,228.47004063970599,58.32315252626893,57.2310000818 308.323152526 134.445847304
1000000.0,61,1.5261413466305385e-08,228.46702361840653,58.32297997072669,57.2311488596 308.322979971 134.445871082
1000000.0,62,1.5251314285554447e-08,228.46399653582193,58.32280741518446,57.2312976374 308.322807415 134.44589486
1000000.0,63,1.524121115734387e-08,228.46095956248246,58.322634859642164,57.2314464152 308.32263486 134.445918637
1000000.0,64,1.5231161714584434e-08,228.45791252785784,58.32246230409987,57.231595193 308.322462304 134.445942415
1000000.0,65,1.5221105166397642e-08,228.45485560247835,58.32228974855752,57.2317439708 308.322289749 134.445966193
1000000.0,66,1.521106677652521e-08,228.4517888431874,58.322117193015174,57.2318927486 308.322117193 134.445989971
1000000.0,67,1.520104891344292e-08,228.44871219314155,58.32194463747277,57.2320415264 308.321944637 134.446013749
1000000.0,68,1.519106184054585e-08,228.44562570918424,58.32177208193036,57.2321903042 308.321772082 134.446037526
1000000.0,69,1.518105660933442e-08,228.44252939131547,58.3215995263879,57.232339082 308.321599526 134.446061304
1000000.0,70,1.5171086905259774e-08,228.43942329637866,58.32142697084544,57.2324878598 308.321426971 134.446085082
1000000.0,71,1.516111325372549e-08,228.43630748121723,58.321254415302974,57.2326366375 308.321254415 134.44610886
1000000.0,72,1.5151178287295707e-08,228.43318200267458,58.321081859760454,57.2327854153 308.32108186 134.446132638
1000000.0,73,1.5141233846962777e-08,228.43004686075074,58.320909304217935,57.2329341931 308.320909304 134.446156415
1000000.0,74,1.5131314670371566e-08,228.42690205544568,58.32073674867536,57.2330829709 308.320736749 134.446180193
1000000.0,75,1.5121415231078572e-08,228.42374764360284,58.32056419313278,57.2332317487 308.320564193 134.446203971
1000000.0,76,1.5111538687051507e-08,228.4205836252222,58.32039163759015,57.2333805265 308.320391638 134.446227749
1000000.0,77,1.510164635318587e-08,228.41741011399063,58.320219082047515,57.2335293043 308.320219082 134.446251527
1000000.0,78,1.509179507290052e-08,228.41422705306468,58.320046526504825,57.2336780821 308.320046527 134.446275304
1000000.0,79,1.5081953266518312e-08,228.41103449928778,58.319873970962135,57.2338268599 308.319873971 134.446299082
1000000.0,80,1.5072113039119966e-08,228.40783250950335,58.31970141541939,57.2339756377 308.319701415 134.44632286
1000000.0,81,1.5062297285971404e-08,228.4046210837114,58.31952885987664,57.2341244155 308.31952886 134.446346638
1000000.0,82,1.5052502059612987e-08,228.40140033559874,58.31935630433384,57.2342731933 308.319356304 134.446370415
1000000.0,83,1.504271788614157e-08,228.39817015147855,58.31918374879103,57.234421971 308.319183749 134.446394193
1000000.0,84,1.5032934502162082e-08,228.39493064503768,58.319011193248116,57.2345707488 308.319011193 134.446417971
1000000.0,85,1.502319375074674e-08,228.3916818162761,58.3188386377052,57.2347195266 308.318838638 134.446441749
1000000.0,86,1.501344036746054e-08,228.38842372203726,58.31866608216234,57.2348683044 308.318666082 134.446465527
1000000.0,87,1.5003700405537124e-08,228.38515636232114,58.31849352661942,57.2350170822 308.318493527 134.446489304
1000000.0,88,1.499400070770207e-08,228.38187985081458,58.318320971076446,57.23516586 308.318320971 134.446513082
1000000.0,89,1.4984286009520375e-08,228.37859407383075,58.318148415533415,57.2353146378 308.318148416 134.44653686
1000000.0,90,1.4974610785935106e-08,228.3752992018999,58.31797585999038,57.2354634156 308.31797586 134.446560638
1000000.0,91,1.4964926088446696e-08,228.37199517817862,58.31780330444735,57.2356121934 308.317803304 134.446584416
1000000.0,92,1.4955278497078932e-08,228.3686820026669,58.31763074890432,57.2357609712 308.317630749 134.446608193
1000000.0,93,1.4945619063332238e-08,228.365359845895,58.31745819336129,57.235909749 308.317458193 134.446631971
1000000.0,94,1.4935986472311115e-08,228.3620286510195,58.3172856378182,57.2360585267 308.317285638 134.446655749
1000000.0,95,1.492636967112857e-08,228.3586884180404,58.317113082275114,57.2362073045 308.317113082 134.446679527
1000000.0,96,1.4916765501816876e-08,228.35533926064454,58.31694052673197,57.2363560823 308.316940527 134.446703305
1000000.0,97,1.4907172385392187e-08,228.35198106514508,58.316767971188824,57.2365048601 308.316767971 134.446727082
1000000.0,98,1.4897591900838355e-08,228.3486140589157,58.31659541564568,57.2366536379 308.316595416 134.44675086
1000000.0,99,1.488801931120381e-08,228.34523812826956,58.31642286010248,57.2368024157 308.31642286 134.446774638
1000000.0,100,1.4878474353786764e-08,228.34185327320665,58.316250304559276,57.2369511935 308.316250305 134.446798416
100000000.0,1,32.839506172839506,6666666666.666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
100000000.0,2,32.839505258348446,238.8039722442627,58.33333149039913,57.2222235926 308.33333149 134.444444565
100000000.0,3,5.3122098127763216e-08,235.81319555129448,58.333329792710856,57.2222251083 308.333329793 134.44444483
